work,dimension,population_size,max_gens,alpha,RAM,PKG,seconds,generations,diff_fitness,evaluations,initial_temp
base-intel-2, 3, 400, 10, 10, 39.01, 127.38, 24.40777235, , 0, , 59.0
intel-2, 3, 400, 10, 10, 47.56, 182.58, 32.22522156, 28, 0.000680999999985943, 103049, 60.0
base-intel-2, 3, 400, 10, 10, 57.17, 145.16, 29.94215744, , 0, , 60.0
intel-2, 3, 400, 10, 10, 63.83, 203.28, 38.21219363, 20, 0.000510000000019772, 73851, 60.0
base-intel-2, 3, 400, 10, 10, 24.24, 120.62, 20.02890145, , 0, , 60.0
intel-2, 3, 400, 10, 10, 26.87, 154.32, 24.97287148, 23, 0.00249600000000783, 84814, 59.0
base-intel-2, 3, 400, 10, 10, 38.88, 129.20, 24.23740627, , 0, , 60.0
intel-2, 3, 400, 10, 10, 46.51, 158.41, 31.61764457, 31, 0.000848000000019056, 114047, 60.0
base-intel-2, 3, 400, 10, 10, 32.28, 120.72, 22.56881762, , 0, , 60.0
intel-2, 3, 400, 10, 10, 34.89, 157.52, 27.56306227, 20, 0.00063399999999092, 73800, 60.0
base-intel-2, 3, 400, 10, 10, 34.03, 121.37, 22.53705153, , 0, , 62.0
intel-2, 3, 400, 10, 10, 36.79, 167.42, 28.94627946, 27, 0.000720000000001164, 99622, 60.0
base-intel-2, 3, 400, 10, 10, 28.35, 128.20, 21.71079297, , 0, , 59.0
intel-2, 3, 400, 10, 10, 34.77, 170.97, 28.39230394, 35, 0.000479999999981828, 128338, 61.0
base-intel-2, 3, 400, 10, 10, 40.56, 140.49, 26.44355587, , 0, , 61.0
intel-2, 3, 400, 10, 10, 61.37, 207.44, 37.52309092, 29, 0.000775000000032833, 106695, 62.0
base-intel-2, 3, 400, 10, 10, 38.08, 137.97, 24.64176627, , 0, , 61.0
intel-2, 3, 400, 10, 10, 36.60, 172.25, 29.12977445, 20, 0.000446000000010827, 73791, 60.0
base-intel-2, 3, 400, 10, 10, 30.31, 130.97, 22.21717927, , 0, , 59.0
intel-2, 3, 400, 10, 10, 40.52, 172.89, 30.29874317, 24, 0.000677999999993517, 88312, 62.0
base-intel-2, 3, 400, 10, 10, 26.33, 126.89, 21.25880306, , 0, , 64.0
intel-2, 3, 400, 10, 10, 41.24, 176.83, 31.38984522, 24, 0.000877000000002681, 88566, 60.0
base-intel-2, 3, 400, 10, 10, 30.82, 129.63, 22.23439506, , 0, , 60.0
intel-2, 3, 400, 10, 10, 37.80, 170.68, 29.57003066, 45, 0.000370000000032178, 164716, 62.0
base-intel-2, 3, 400, 10, 10, 33.16, 124.05, 22.58650157, , 0, , 60.0
intel-2, 3, 400, 10, 10, 43.59, 160.88, 29.49291605, 17, 0.000875000000007731, 63083, 60.0
base-intel-2, 3, 400, 10, 10, 29.24, 115.78, 21.08171266, , 0, , 61.0
intel-2, 3, 400, 10, 10, 42.36, 172.78, 30.44754902, 27, 0.000848000000019056, 99411, 60.0
base-intel-2, 3, 400, 10, 10, 21.49, 117.70, 19.33524772, , 0, , 60.0
intel-2, 3, 400, 10, 10, 41.58, 161.35, 29.71410559, 24, 0.00084300000003168, 88567, 60.0
base-intel-2, 3, 400, 10, 10, 21.08, 113.65, 19.16465168, , 0, , 62.0
intel-2, 3, 400, 10, 10, 39.54, 158.84, 28.73202927, 13, 0.00279999999997926, 48411, 60.0
base-intel-2, 3, 400, 10, 10, 24.21, 121.37, 20.26188819, , 0, , 61.0
intel-2, 3, 400, 10, 10, 39.48, 160.54, 29.24458237, 31, 0.000274999999987813, 113845, 60.0
base-intel-2, 3, 400, 10, 10, 19.13, 113.38, 18.57028215, , 0, , 60.0
intel-2, 3, 400, 10, 10, 35.04, 154.95, 27.29390218, 30, 0.000630999999998494, 109840, 60.0
base-intel-2, 3, 400, 10, 10, 29.95, 121.28, 21.82672566, , 0, , 61.0
intel-2, 3, 400, 10, 10, 33.38, 151.52, 26.82559116, 18, 6.79999999988468e-05, 66465, 60.0
base-intel-2, 3, 400, 10, 10, 25.46, 113.00, 20.30537356, , 0, , 60.0
intel-2, 3, 400, 10, 10, 38.97, 170.42, 29.47196078, 21, 0.000445000000013351, 77495, 62.0
base-intel-2, 3, 400, 10, 10, 21.93, 115.89, 19.38233391, , 0, , 63.0
intel-2, 3, 400, 10, 10, 34.29, 161.82, 27.96890399, 15, 0.00124599999998054, 55480, 61.0
base-intel-2, 3, 400, 10, 10, 30.24, 125.72, 22.11255386, , 0, , 61.0
intel-2, 3, 400, 10, 10, 33.26, 164.44, 27.75671852, 26, 0.000653999999997268, 95586, 62.0
base-intel-2, 3, 400, 10, 10, 27.72, 125.04, 21.34367259, , 0, , 60.0
intel-2, 3, 400, 10, 10, 33.01, 164.70, 27.64823762, 15, 0.00111200000003464, 55789, 60.0
base-intel-2, 3, 400, 10, 10, 24.53, 118.90, 20.26890980, , 0, , 60.0
intel-2, 3, 400, 10, 10, 34.23, 162.98, 28.05524026, 14, 0.00126000000000204, 52003, 61.0
base-intel-2, 3, 400, 10, 10, 22.73, 116.77, 19.64260327, , 0, , 59.0
intel-2, 3, 400, 10, 10, 32.58, 162.43, 27.18988734, 17, 8.60000000102445e-05, 62947, 63.0
base-intel-2, 3, 400, 10, 10, 40.75, 136.01, 25.36172816, , 0, , 60.0
intel-2, 3, 400, 10, 10, 44.07, 168.17, 30.25752482, 22, 0.000651000000004842, 81130, 63.0
base-intel-2, 3, 400, 10, 10, 19.56, 109.61, 18.45015604, , 0, , 60.0
intel-2, 3, 400, 10, 10, 24.00, 148.97, 24.77804492, 28, 0.000475999999991927, 103166, 60.0
base-intel-2, 3, 400, 10, 10, 18.82, 108.80, 17.89544807, , 0, , 60.0
intel-2, 3, 400, 10, 10, 33.94, 144.82, 27.48540788, 23, 0.000704999999982192, 84782, 61.0
base-intel-2, 3, 400, 10, 10, 15.27, 105.84, 17.13587385, , 0, , 60.0
intel-2, 3, 400, 10, 10, 21.32, 147.31, 23.60628596, 26, 0.000990999999999076, 95706, 60.0
base-intel-2, 3, 400, 10, 10, 21.00, 116.46, 18.85379449, , 0, , 62.0
base-intel-2, 3, 400, 25, 10, 24.60, 117.92, 20.23654810, , 0, , 60.0
intel-2, 3, 400, 25, 10, 44.30, 188.70, 32.55089374, 30, 0.000477999999986878, 110200, 59.0
base-intel-2, 3, 400, 25, 10, 35.91, 154.30, 26.70144412, , 0, , 61.0
intel-2, 3, 400, 25, 10, 38.52, 194.77, 32.88388358, 80, 0.000173000000017964, 292204, 62.0
base-intel-2, 3, 400, 25, 10, 27.17, 141.44, 24.07961842, , 0, , 60.0
intel-2, 3, 400, 25, 10, 43.79, 208.83, 35.54335312, 104, 6.60000000038963e-05, 379382, 59.0
base-intel-2, 3, 400, 25, 10, 31.35, 144.29, 25.16914131, , 0, , 60.0
intel-2, 3, 400, 25, 10, 28.24, 158.12, 26.66593349, 81, 0.000290000000006785, 295703, 61.0
base-intel-2, 3, 400, 25, 10, 21.12, 111.68, 19.02205148, , 0, , 60.0
intel-2, 3, 400, 25, 10, 24.12, 154.66, 25.18011664, 45, 6.5000000006421e-05, 164770, 60.0
base-intel-2, 3, 400, 25, 10, 22.67, 117.88, 19.47590829, , 0, , 60.0
intel-2, 3, 400, 25, 10, 41.30, 175.69, 30.61802773, 76, 0.000792999999987387, 277482, 60.0
base-intel-2, 3, 400, 25, 10, 29.68, 126.00, 21.85965870, , 0, , 61.0
intel-2, 3, 400, 25, 10, 45.76, 174.07, 31.60019493, 86, 0.000501999999983127, 313975, 60.0
base-intel-2, 3, 400, 25, 10, 27.55, 121.81, 20.80880211, , 0, , 60.0
intel-2, 3, 400, 25, 10, 47.93, 171.47, 32.41116926, 38, 0.000146000000029289, 139373, 61.0
base-intel-2, 3, 400, 25, 10, 32.18, 128.40, 22.39397840, , 0, , 60.0
intel-2, 3, 400, 25, 10, 27.31, 156.28, 25.50504100, 46, 0.000734000000022661, 168334, 60.0
base-intel-2, 3, 400, 25, 10, 35.64, 133.84, 23.59068898, , 0, , 62.0
intel-2, 3, 400, 25, 10, 46.75, 168.32, 31.21598751, 43, 0.000321999999982836, 157053, 61.0
base-intel-2, 3, 400, 25, 10, 19.81, 114.06, 18.96575987, , 0, , 60.0
intel-2, 3, 400, 25, 10, 46.25, 170.94, 30.96273178, 33, 0.00139799999999468, 121331, 61.0
base-intel-2, 3, 400, 25, 10, 41.27, 133.14, 25.04270971, , 0, , 61.0
intel-2, 3, 400, 25, 10, 43.94, 168.26, 30.98887969, 36, 0.00265000000001692, 132254, 62.0
base-intel-2, 3, 400, 25, 10, 36.50, 125.78, 23.75085616, , 0, , 61.0
intel-2, 3, 400, 25, 10, 34.25, 160.47, 28.11328664, 76, 0.000130000000012842, 277552, 64.0
base-intel-2, 3, 400, 25, 10, 22.04, 116.24, 19.33961780, , 0, , 61.0
intel-2, 3, 400, 25, 10, 46.16, 181.31, 31.35583812, 44, 0.000691000000017539, 161140, 60.0
base-intel-2, 3, 400, 25, 10, 29.37, 123.87, 21.56691356, , 0, , 62.0
intel-2, 3, 400, 25, 10, 26.97, 155.88, 25.60605394, 59, 0.000438000000031025, 215707, 59.0
base-intel-2, 3, 400, 25, 10, 48.57, 141.67, 27.43180736, , 0, , 60.0
intel-2, 3, 400, 25, 10, 86.29, 222.07, 43.91149487, 32, 0.00127300000002606, 117299, 61.0
base-intel-2, 3, 400, 25, 10, 49.98, 148.21, 28.88580754, , 0, , 63.0
intel-2, 3, 400, 25, 10, 48.08, 177.50, 32.21630811, 57, 0.000723999999991065, 208533, 62.0
base-intel-2, 3, 400, 25, 10, 39.24, 140.20, 25.49144899, , 0, , 61.0
intel-2, 3, 400, 25, 10, 53.00, 181.50, 34.03161544, 42, 0.000283000000024458, 153592, 63.0
base-intel-2, 3, 400, 25, 10, 48.49, 138.50, 27.07211538, , 0, , 62.0
intel-2, 3, 400, 25, 10, 59.42, 185.99, 35.74357656, 69, 1.80000000113978e-05, 251854, 63.0
base-intel-2, 3, 400, 25, 10, 32.30, 123.98, 22.62916266, , 0, , 62.0
intel-2, 3, 400, 25, 10, 29.16, 158.77, 26.39602815, 58, 0.000107000000014068, 212084, 60.0
base-intel-2, 3, 400, 25, 10, 22.23, 118.44, 19.47557613, , 0, , 61.0
intel-2, 3, 400, 25, 10, 39.40, 169.94, 29.53662281, 43, 0.000474999999994452, 157292, 60.0
base-intel-2, 3, 400, 25, 10, 20.24, 114.61, 19.17302835, , 0, , 62.0
intel-2, 3, 400, 25, 10, 44.11, 171.86, 30.89571748, 69, 0.000851000000011481, 252084, 60.0
base-intel-2, 3, 400, 25, 10, 38.01, 139.67, 24.86238120, , 0, , 60.0
intel-2, 3, 400, 25, 10, 41.79, 173.88, 30.04958066, 114, 0.00032600000002958, 415947, 60.0
base-intel-2, 3, 400, 25, 10, 36.28, 123.05, 22.96989372, , 0, , 61.0
intel-2, 3, 400, 25, 10, 44.62, 158.40, 29.87518130, 110, 0.000213000000030661, 401327, 63.0
base-intel-2, 3, 400, 25, 10, 28.34, 114.86, 20.38445978, , 0, , 60.0
intel-2, 3, 400, 25, 10, 34.36, 162.09, 27.83906086, 31, 0.000367999999980384, 113922, 60.0
base-intel-2, 3, 400, 25, 10, 23.06, 118.82, 19.72210959, , 0, , 60.0
intel-2, 3, 400, 25, 10, 26.58, 150.50, 25.09608579, 80, 0.000209999999981392, 292019, 60.0
base-intel-2, 3, 400, 25, 10, 17.48, 109.24, 17.87009658, , 0, , 61.0
intel-2, 3, 400, 25, 10, 30.41, 157.40, 26.70819959, 57, 0.000353000000018255, 208557, 60.0
base-intel-2, 3, 400, 25, 10, 22.00, 116.16, 19.34729713, , 0, , 61.0
intel-2, 3, 400, 25, 10, 28.48, 154.69, 25.72885935, 38, 0.00112500000000182, 139325, 60.0
base-intel-2, 3, 400, 25, 10, 25.88, 120.72, 20.44501084, , 0, , 60.0
intel-2, 3, 400, 25, 10, 35.33, 161.17, 28.20611294, 32, 0.000205999999991491, 117669, 60.0
base-intel-2, 3, 400, 25, 10, 27.00, 123.34, 20.99491587, , 0, , 61.0
intel-2, 3, 400, 25, 10, 44.25, 170.87, 31.06532566, 62, 0.000137999999992644, 226304, 61.0
base-intel-2, 3, 400, 25, 10, 37.08, 120.13, 23.30378569, , 0, , 60.0
base-intel-2, 3, 200, 10, 10, 36.96, 128.95, 23.88464447, , 0, , 61.0
intel-2, 3, 200, 10, 10, 40.81, 170.86, 30.00557539, 18, 0.00116300000001957, 33187, 60.0
base-intel-2, 3, 200, 10, 10, 35.39, 135.32, 24.42265092, , 0, , 61.0
intel-2, 3, 200, 10, 10, 45.58, 184.20, 32.10497550, 25, 0.0014810000000125, 46124, 60.0
base-intel-2, 3, 200, 10, 10, 33.65, 116.54, 22.69038400, , 0, , 60.0
intel-2, 3, 200, 10, 10, 27.67, 161.56, 26.49495719, 54, 0.000982000000021799, 98663, 61.0
base-intel-2, 3, 200, 10, 10, 18.79, 113.43, 18.76917183, , 0, , 67.0
intel-2, 3, 200, 10, 10, 27.93, 156.95, 25.99242124, 15, 0.00253800000001547, 27890, 60.0
base-intel-2, 3, 200, 10, 10, 30.87, 112.23, 21.21222108, , 0, , 63.0
intel-2, 3, 200, 10, 10, 38.09, 164.04, 29.04448820, 48, 0.00106800000003204, 87684, 64.0
base-intel-2, 3, 200, 10, 10, 24.67, 126.46, 20.89170166, , 0, , 60.0
intel-2, 3, 200, 10, 10, 33.54, 162.77, 28.25459294, 29, 0.00167600000003176, 53344, 64.0
base-intel-2, 3, 200, 10, 10, 19.36, 110.10, 18.36233305, , 0, , 60.0
intel-2, 3, 200, 10, 10, 31.41, 161.05, 27.08287266, 20, 0.00345800000002328, 37029, 60.0
base-intel-2, 3, 200, 10, 10, 21.09, 113.14, 19.06526953, , 0, , 60.0
intel-2, 3, 200, 10, 10, 27.71, 151.72, 25.65060461, 23, 0.000586999999995896, 42457, 60.0
base-intel-2, 3, 200, 10, 10, 26.20, 118.26, 21.49148780, , 0, , 60.0
intel-2, 3, 200, 10, 10, 52.43, 174.09, 33.53368184, 19, 0.000561000000004697, 35069, 60.0
base-intel-2, 3, 200, 10, 10, 26.12, 109.91, 20.35092307, , 0, , 63.0
intel-2, 3, 200, 10, 10, 41.15, 162.84, 29.04792398, 26, 0.00262900000001309, 47630, 60.0
base-intel-2, 3, 200, 10, 10, 31.02, 115.50, 21.83285979, , 0, , 61.0
intel-2, 3, 200, 10, 10, 31.48, 159.06, 27.14925657, 26, 0.00112599999999929, 47681, 60.0
base-intel-2, 3, 200, 10, 10, 28.57, 115.40, 20.75937353, , 0, , 60.0
intel-2, 3, 200, 10, 10, 37.69, 169.20, 29.46911245, 18, 0.00169699999997874, 33171, 63.0
base-intel-2, 3, 200, 10, 10, 25.72, 119.09, 20.62000306, , 0, , 61.0
intel-2, 3, 200, 10, 10, 37.28, 165.64, 29.00796751, 15, 0.00025599999997894, 27717, 60.0
base-intel-2, 3, 200, 10, 10, 30.23, 127.47, 22.24485818, , 0, , 62.0
intel-2, 3, 200, 10, 10, 27.73, 159.26, 25.66091978, 14, 0.000607000000002245, 26075, 60.0
base-intel-2, 3, 200, 10, 10, 28.09, 121.99, 21.50323563, , 0, , 60.0
intel-2, 3, 200, 10, 10, 40.13, 169.29, 29.62091682, 21, 0.00219900000001871, 38714, 61.0
base-intel-2, 3, 200, 10, 10, 26.86, 120.89, 20.94541835, , 0, , 61.0
intel-2, 3, 200, 10, 10, 33.69, 161.37, 27.39309938, 16, 0.00862999999998237, 29614, 61.0
base-intel-2, 3, 200, 10, 10, 25.67, 117.27, 20.57428437, , 0, , 61.0
intel-2, 3, 200, 10, 10, 75.83, 267.14, 50.32320027, 21, 0.00330000000002428, 38776, 61.0
base-intel-2, 3, 200, 10, 10, 31.37, 121.75, 22.21927901, , 0, , 63.0
intel-2, 3, 200, 10, 10, 45.36, 164.03, 30.75173672, 39, 0.000208999999983916, 71697, 60.0
base-intel-2, 3, 200, 10, 10, 26.46, 113.61, 20.10022881, , 0, , 60.0
intel-2, 3, 200, 10, 10, 38.79, 152.60, 28.19186622, 16, 0.00140800000002628, 29723, 65.0
base-intel-2, 3, 200, 10, 10, 31.15, 115.08, 21.48028092, , 0, , 62.0
intel-2, 3, 200, 10, 10, 42.60, 165.57, 29.61884186, 34, 0.0015730000000076, 62231, 64.0
base-intel-2, 3, 200, 10, 10, 31.80, 119.11, 21.78160174, , 0, , 60.0
intel-2, 3, 200, 10, 10, 35.45, 154.57, 27.83603918, 16, 0.00102500000002692, 29663, 64.0
base-intel-2, 3, 200, 10, 10, 29.76, 121.65, 21.30666939, , 0, , 60.0
intel-2, 3, 200, 10, 10, 33.19, 154.65, 27.50575522, 50, 0.00112599999999929, 91350, 61.0
base-intel-2, 3, 200, 10, 10, 27.50, 116.33, 20.86199118, , 0, , 61.0
intel-2, 3, 200, 10, 10, 31.16, 153.06, 25.95796055, 30, 0.00146399999999858, 55020, 60.0
base-intel-2, 3, 200, 10, 10, 32.25, 116.18, 22.07592927, , 0, , 60.0
intel-2, 3, 200, 10, 10, 29.75, 160.35, 26.50995035, 33, 0.00086399999997866, 60639, 64.0
base-intel-2, 3, 200, 10, 10, 58.20, 168.58, 31.02828192, , 0, , 62.0
intel-2, 3, 200, 10, 10, 43.51, 175.03, 30.48898868, 19, 0.00135199999999713, 35016, 62.0
base-intel-2, 3, 200, 10, 10, 25.52, 119.52, 20.25628621, , 0, , 60.0
intel-2, 3, 200, 10, 10, 35.91, 159.97, 27.92812352, 36, 0.00114500000000817, 65915, 61.0
base-intel-2, 3, 200, 10, 10, 31.75, 117.50, 21.80742995, , 0, , 60.0
intel-2, 3, 200, 10, 10, 38.18, 160.80, 28.54588571, 29, 0.000764000000003762, 53425, 61.0
base-intel-2, 3, 200, 10, 10, 27.95, 116.34, 20.83817607, , 0, , 60.0
intel-2, 3, 200, 10, 10, 41.88, 176.38, 30.52624052, 39, 0.00125100000002476, 71392, 60.0
base-intel-2, 3, 200, 10, 10, 27.76, 115.52, 20.57721390, , 0, , 62.0
intel-2, 3, 200, 10, 10, 34.44, 159.61, 27.74451919, 18, 0.00183700000002318, 33209, 63.0
base-intel-2, 3, 200, 10, 10, 35.48, 130.91, 24.53571614, , 0, , 60.0
intel-2, 3, 200, 10, 10, 49.78, 177.26, 33.26661698, 28, 0.00186800000000176, 51451, 61.0
base-intel-2, 3, 200, 10, 10, 28.59, 125.18, 21.53333233, , 0, , 60.0
base-intel-2, 3, 200, 25, 10, 27.36, 123.75, 21.07494918, , 0, , 61.0
intel-2, 3, 200, 25, 10, 43.02, 173.95, 30.50539695, 49, 0.00139799999999468, 89453, 60.0
base-intel-2, 3, 200, 25, 10, 27.46, 122.62, 21.18760319, , 0, , 62.0
intel-2, 3, 200, 25, 10, 41.46, 173.71, 30.55997830, 48, 0.00182200000000421, 87984, 61.0
base-intel-2, 3, 200, 25, 10, 27.75, 126.56, 21.66043636, , 0, , 61.0
intel-2, 3, 200, 25, 10, 41.91, 174.63, 30.61564111, 78, 0.000389999999981683, 142133, 60.0
base-intel-2, 3, 200, 25, 10, 28.89, 124.75, 22.15183284, , 0, , 61.0
intel-2, 3, 200, 25, 10, 38.79, 171.71, 29.59221416, 67, 0.000675000000001091, 122085, 61.0
base-intel-2, 3, 200, 25, 10, 28.78, 124.58, 21.58452721, , 0, , 61.0
intel-2, 3, 200, 25, 10, 40.64, 173.05, 30.03285874, 41, 0.00069500000000744, 75013, 62.0
base-intel-2, 3, 200, 25, 10, 23.71, 119.55, 20.17982353, , 0, , 60.0
intel-2, 3, 200, 25, 10, 33.06, 159.48, 27.42180983, 59, 0.000523999999984426, 107643, 61.0
base-intel-2, 3, 200, 25, 10, 29.74, 129.76, 22.08439222, , 0, , 62.0
intel-2, 3, 200, 25, 10, 41.25, 161.85, 29.62888474, 141, 0.000132000000007793, 256725, 61.0
base-intel-2, 3, 200, 25, 10, 33.61, 117.87, 22.06376947, , 0, , 61.0
intel-2, 3, 200, 25, 10, 40.70, 161.76, 28.89824662, 63, 0.000292999999999211, 115000, 64.0
base-intel-2, 3, 200, 25, 10, 32.36, 114.71, 21.54185139, , 0, , 64.0
intel-2, 3, 200, 25, 10, 39.15, 158.54, 28.62242134, 84, 0.000479999999981828, 153147, 61.0
base-intel-2, 3, 200, 25, 10, 31.31, 114.01, 21.33666444, , 0, , 62.0
intel-2, 3, 200, 25, 10, 30.90, 156.53, 26.63250020, 49, 0.00124399999998559, 89823, 60.0
base-intel-2, 3, 200, 25, 10, 19.20, 112.67, 18.72703828, , 0, , 60.0
intel-2, 3, 200, 25, 10, 30.77, 163.54, 27.24854236, 128, 0.00114100000001827, 233206, 62.0
base-intel-2, 3, 200, 25, 10, 25.04, 123.56, 21.21921385, , 0, , 60.0
intel-2, 3, 200, 25, 10, 37.48, 170.41, 29.38722719, 62, 0.000453999999990629, 113159, 62.0
base-intel-2, 3, 200, 25, 10, 23.28, 117.49, 20.08809029, , 0, , 61.0
intel-2, 3, 200, 25, 10, 33.92, 169.04, 28.50373379, 89, 0.00025599999997894, 162587, 60.0
base-intel-2, 3, 200, 25, 10, 34.65, 124.80, 23.15950012, , 0, , 60.0
intel-2, 3, 200, 25, 10, 35.09, 169.53, 28.46791072, 46, 0.000477999999986878, 84017, 60.0
base-intel-2, 3, 200, 25, 10, 35.03, 134.94, 24.02745910, , 0, , 63.0
intel-2, 3, 200, 25, 10, 48.74, 176.07, 32.17574606, 44, 0.00159999999999627, 80595, 62.0
base-intel-2, 3, 200, 25, 10, 24.32, 113.79, 19.77465867, , 0, , 61.0
intel-2, 3, 200, 25, 10, 46.64, 175.63, 31.23247353, 37, 0.00020399999999654, 67843, 61.0
base-intel-2, 3, 200, 25, 10, 25.94, 118.29, 20.51088219, , 0, , 61.0
intel-2, 3, 200, 25, 10, 33.16, 161.34, 27.28115801, 32, 0.00114500000000817, 58630, 62.0
base-intel-2, 3, 200, 25, 10, 28.91, 123.09, 20.98617196, , 0, , 60.0
intel-2, 3, 200, 25, 10, 48.87, 169.30, 31.87884477, 78, 0.000364999999987958, 141826, 61.0
base-intel-2, 3, 200, 25, 10, 35.59, 126.20, 23.57769825, , 0, , 61.0
intel-2, 3, 200, 25, 10, 35.44, 167.76, 27.83804733, 75, 0.000492000000008375, 136993, 60.0
base-intel-2, 3, 200, 25, 10, 42.72, 132.00, 25.61314966, , 0, , 60.0
intel-2, 3, 200, 25, 10, 56.72, 179.21, 34.15008917, 44, 0.00122900000002346, 80717, 61.0
base-intel-2, 3, 200, 25, 10, 42.48, 130.33, 25.24803189, , 0, , 60.0
intel-2, 3, 200, 25, 10, 32.70, 156.44, 26.74286060, 66, 0.000738000000012562, 120566, 60.0
base-intel-2, 3, 200, 25, 10, 31.44, 123.09, 21.98582897, , 0, , 60.0
intel-2, 3, 200, 25, 10, 38.66, 166.51, 28.50905819, 108, 0.000654999999994743, 196598, 60.0
base-intel-2, 3, 200, 25, 10, 26.78, 120.36, 20.28266746, , 0, , 62.0
intel-2, 3, 200, 25, 10, 55.21, 178.66, 33.43748179, 66, 0.000373000000024604, 120458, 60.0
base-intel-2, 3, 200, 25, 10, 30.76, 121.00, 21.96119599, , 0, , 61.0
intel-2, 3, 200, 25, 10, 99.21, 246.89, 49.99332079, 44, 0.00304299999999103, 80565, 60.0
base-intel-2, 3, 200, 25, 10, 57.40, 153.21, 31.31382531, , 0, , 62.0
intel-2, 3, 200, 25, 10, 44.31, 177.57, 31.66190707, 74, 0.000164999999981319, 135038, 62.0
base-intel-2, 3, 200, 25, 10, 28.88, 121.49, 21.93078805, , 0, , 60.0
intel-2, 3, 200, 25, 10, 45.87, 175.18, 31.96610672, 70, 0.000646000000017466, 127689, 60.0
base-intel-2, 3, 200, 25, 10, 30.55, 126.75, 22.66142243, , 0, , 61.0
intel-2, 3, 200, 25, 10, 22.30, 149.23, 24.00753064, 33, 0.00189100000000053, 60520, 60.0
base-intel-2, 3, 200, 25, 10, 15.33, 108.01, 16.97025149, , 0, , 62.0
intel-2, 3, 200, 25, 10, 22.58, 149.95, 24.25128336, 57, 0.000317999999992935, 104025, 60.0
base-intel-2, 3, 200, 25, 10, 15.48, 107.44, 17.01996969, , 0, , 60.0
intel-2, 3, 200, 25, 10, 21.16, 147.06, 23.55335845, 58, 0.000115999999991345, 105879, 60.0
base-intel-2, 3, 200, 25, 10, 16.43, 110.22, 17.43547236, , 0, , 60.0
intel-2, 3, 200, 25, 10, 21.79, 146.22, 23.97546702, 43, 0.000657999999987169, 78604, 60.0
base-intel-2, 3, 200, 25, 10, 15.28, 106.75, 17.00112741, , 0, , 60.0
